Zirport ID,Name,City,Country ,IATA,ICAO,Latitude,Longitude,Altidude,Time Zone,DST,Database time zone,Type of Airport,Source
13336,Clarks Point Airport,Clarks Point,United States,CLP,PFCL,58.83,-158.53,80,-9,A,\N,airport,OurAirports
13354,Sandpoint Airport,Sandpoint,United States,\N,KSZT,48.3,-116.56,2131,-8,A,\N,airport,OurAirports
13436,Oakland Troy Airport,Troy,United States,\N,KVLL,42.54,-83.18,727,-5,A,\N,airport,OurAirports
13439,Red Dog Airport,Red Dog,United States,RDB,PADG,68.03,-162.9,969,-9,A,\N,airport,OurAirports
13551,Frankfort Dow Memorial Field,Frankfort,United States,\N,KFKS,44.63,-86.2,633,-5,A,\N,airport,OurAirports
13552,Cheboygan County Airport,Cheboygan,United States,\N,KSLH,45.65,-84.52,639,-5,A,\N,airport,OurAirports
13607,John C Tune Airport,Nashville,United States,\N,KJWN,36.18,-86.89,495,-5,A,\N,airport,OurAirports
13635,Denali Airport,McKinley Park,United States,\N,AK06,63.65,-148.8,2050,-9,A,\N,airport,OurAirports
13642,Potomac Airpark,Berkeley Springs,United States,\N,KW35,39.69,-78.17,412,-5,A,\N,airport,OurAirports
13694,Stennis International Airport,Bay St. Louis,United States,\N,KHSA,30.37,-89.45,23,-5,A,\N,airport,OurAirports
13707,Seldovia Airport,Seldovia,United States,SOV,PASO,59.44,-151.7,29,-9,A,\N,airport,OurAirports
13715,Julian Carroll Airport,Jackson,United States,\N,KJKL,37.59,-83.32,1381,\N,\N,\N,airport,OurAirports
